,,cCpu0TIME,cCpu1TIME,cCpu2TIME,cCpu3TIME,cCpu4TIME,cCpu5TIME,cCpu6TIME,cCpu7TIME,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMemoryMaxUsed,cMemoryUsed,cMetricType,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,currentTime,pMetricType,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vLoadAvg,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent
2018_12_05__02_46_03.json,160,2957887989,3083018540,5078061312,160839828564,3024654117,3048558345,4275858609,4122616603,186387860483,1754,16686,0,0,186978304,f9bd510f3f01,5242085376,3660115968,Container level,25960604,110249,3,8,1543977963,Process level,1489042,1533382,2300.108,0,5349,102436,4839,0,10371,12,92065,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550368,9203,42005,5207848,unavailable,1.06,34952,475812,28601388,32939556,VM level,25960604,110249
2018_12_05__02_46_05.json,162,2975596710,3106568992,5098159797,161915628416,3047683301,3067244732,4296862503,4146197428,187611306305,1761,16799,0,0,186982400,f9bd510f3f01,5242085376,3658432512,Container level,25960604,110249,3,8,1543977965,Process level,1490279,1534126,2300.108,0,5349,102556,4839,0,10379,12,92177,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550376,9203,42006,5207848,unavailable,1.06,34952,475816,28600312,32939556,VM level,25960604,110249
2018_12_05__02_46_06.json,163,2997286329,3123333636,5120486172,162995283279,3066167184,3088044627,4317828047,4171003186,188836317388,1772,16911,0,0,186986496,f9bd510f3f01,5242085376,3659313152,Container level,25960604,110249,3,8,1543977966,Process level,1491527,1534870,2300.108,0,5349,102679,4839,0,10389,12,92290,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550384,9203,42007,5207852,unavailable,1.06,34952,475820,28600060,32939556,VM level,25960604,110249
2018_12_05__02_46_07.json,164,3013459705,3144535154,5139843077,164077823256,3090917819,3104178222,4337495322,4194696438,190060043880,1781,17023,0,0,186990592,f9bd510f3f01,5242085376,3662172160,Container level,25960604,110249,3,8,1543977967,Process level,1492741,1535614,2300.108,0,5349,102802,4839,0,10400,12,92402,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550392,9203,42008,5207852,unavailable,1.05,34952,475824,28600108,32939556,VM level,25960604,110249
2018_12_05__02_46_08.json,165,3032354658,3168286668,5157919824,165162237924,3108766672,3124909651,4355680411,4220880958,191283930480,1790,17135,0,0,186994688,f9bd510f3f01,5242085376,3662405632,Container level,25960604,110249,3,8,1543977968,Process level,1493966,1536358,2300.108,0,5349,102923,4839,0,10409,12,92514,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550400,9203,42009,5207852,unavailable,1.05,34952,475828,28599728,32939556,VM level,25960604,110249
2018_12_05__02_46_09.json,166,3055851815,3187301035,5176049777,166239348938,3133112621,3143133067,4372282424,4247279303,192508080678,1800,17246,0,0,186998784,f9bd510f3f01,5242085376,3662082048,Container level,25960604,110249,3,8,1543977969,Process level,1495191,1537103,2300.108,0,5349,103044,4839,0,10419,12,92625,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550408,9203,42010,5207852,unavailable,1.05,34952,475832,28598012,32939556,VM level,25960604,110249
2018_12_05__02_46_10.json,167,3077443514,3212159099,5191872884,167319775849,3152431256,3163054074,4392372002,4268073576,193730811240,1807,17359,0,0,187002880,f9bd510f3f01,5242085376,3661451264,Container level,25960604,110249,3,8,1543977970,Process level,1496513,1537848,2300.108,0,5349,103165,4839,0,10427,12,92738,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550416,9203,42011,5207852,unavailable,1.05,34952,475836,28596780,32939556,VM level,25960604,110249
2018_12_05__02_46_11.json,168,3095006162,3229398743,5213773587,168403769606,3170376637,3186124218,4413305649,4289119598,194954237194,1815,17472,0,0,187006976,f9bd510f3f01,5242085376,3662516224,Container level,25960604,110249,3,8,1543977971,Process level,1497719,1538591,2300.108,0,5350,103286,4839,0,10435,12,92851,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550424,9203,42012,5207852,unavailable,1.05,34952,475840,28596680,32939556,VM level,25960604,110249
2018_12_05__02_46_12.json,169,3113099155,3248206041,5234632437,169481221181,3195849591,3204476725,4433755397,4313528327,196178292122,1827,17583,0,0,187011072,f9bd510f3f01,5242085376,3662856192,Container level,25960604,110249,3,8,1543977972,Process level,1498916,1539335,2300.108,0,5350,103408,4839,0,10445,12,92963,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550432,9203,42013,5207852,unavailable,1.05,34952,475844,28596660,32939556,VM level,25960604,110249
2018_12_05__02_46_13.json,170,3132227234,3269372932,5255036812,170560542634,3211596577,3225641580,4455107711,4339353902,197401433174,1837,17693,0,0,187015168,f9bd510f3f01,5242085376,3662770176,Container level,25960604,110249,3,8,1543977973,Process level,1500144,1540079,2300.108,0,5350,103530,4839,0,10457,12,93073,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4472,29080,771463,9550440,9203,42014,5207852,unavailable,1.05,34952,475848,28595288,32939556,VM level,25960604,110249
2018_12_05__02_46_14.json,171,3150462255,3289743754,5276060966,171644526658,3230859406,3245291104,4471748328,4366293705,198627028871,1847,17803,0,0,187019264,f9bd510f3f01,5242085376,3665838080,Container level,25960604,110249,3,8,1543977974,Process level,1501393,1540823,2300.108,0,5350,103650,4839,0,10466,12,93184,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4490,29080,771463,9550608,9203,42017,5207852,unavailable,1.05,34960,475844,28595584,32939556,VM level,25960604,110249
2018_12_05__02_46_15.json,172,3170917072,3310378492,5296694606,172726041923,3253010505,3262350045,4493265410,4388044483,199854088345,1856,17915,0,0,187023360,f9bd510f3f01,5242085376,3663953920,Container level,25960604,110249,3,8,1543977975,Process level,1502578,1541568,2300.108,0,5350,103771,4839,0,10476,12,93295,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4490,29080,771463,9550616,9203,42018,5207852,unavailable,1.05,34960,475856,28594632,32939556,VM level,25960604,110249
2018_12_05__02_46_17.json,174,3192511697,3328605016,5316303691,173799698500,3273809972,3284355363,4512792197,4416626132,201077956108,1866,18027,0,0,187027456,f9bd510f3f01,5242085376,3664625664,Container level,25960604,110249,3,8,1543977977,Process level,1503881,1542311,2300.108,0,5350,103893,4839,0,10486,12,93407,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4490,29080,771463,9550640,9203,42021,5207852,unavailable,1.04,34960,475860,28595216,32939556,VM level,25960604,110249
2018_12_05__02_46_18.json,175,3213079131,3347244051,5338194578,174879910513,3292296476,3305061497,4533064900,4439887251,202302491302,1875,18139,0,0,187031552,f9bd510f3f01,5242085376,3663753216,Container level,25960604,110249,3,8,1543977978,Process level,1505064,1543056,2300.108,0,5350,104012,4839,0,10493,12,93519,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4490,29080,771463,9550648,9203,42022,5207852,unavailable,1.04,34960,475860,28593448,32939556,VM level,25960604,110249
2018_12_05__02_46_19.json,176,3234020909,3373138568,5358184011,175960199357,3311069811,3321118475,4552903636,4460418499,203524486428,1884,18253,0,0,187035648,f9bd510f3f01,5242085376,3665723392,Container level,25960604,110249,3,8,1543977979,Process level,1506333,1543799,2300.108,0,5350,104134,4839,0,10503,12,93631,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4506,29080,771463,9550808,9203,42026,5207856,unavailable,1.04,34968,475868,28593356,32939556,VM level,25960604,110249
2018_12_05__02_46_20.json,177,3255816821,3392308263,5376441326,177035102654,3333754791,3340398358,4573620446,4486879474,204752372837,1893,18365,0,0,187039744,f9bd510f3f01,5242085376,3665739776,Container level,25960604,110249,3,8,1543977980,Process level,1507648,1544544,2300.108,0,5350,104256,4839,0,10512,12,93744,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4506,29080,771463,9550816,9203,42027,5207856,unavailable,1.04,34968,475872,28593784,32939556,VM level,25960604,110249
2018_12_05__02_46_21.json,178,3274996744,3413678528,5399122765,178115353545,3351680385,3359878339,4593121435,4510402345,205975642065,1903,18476,0,0,187043840,f9bd510f3f01,5242085376,3666788352,Container level,25960604,110249,3,8,1543977981,Process level,1508884,1545289,2300.108,0,5350,104378,4839,0,10522,12,93856,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4506,29080,771463,9550824,9203,42028,5207860,unavailable,1.04,34968,475876,28592280,32939556,VM level,25960604,110249
2018_12_05__02_46_22.json,179,3295221502,3434010079,5419229640,179195958403,3369236846,3386279082,4614534881,4532625909,207200073044,1913,18586,0,0,187047936,f9bd510f3f01,5242085376,3667877888,Container level,25960604,110249,3,8,1543977982,Process level,1510156,1546033,2300.108,0,5350,104498,4839,0,10532,12,93966,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4510,29080,771463,9550872,9203,42030,5207864,unavailable,1.04,34968,475880,28593192,32939556,VM level,25960604,110249
2018_12_05__02_46_23.json,180,3315453749,3452776263,5444632718,180275423436,3385937420,3404901974,4634165265,4556738917,208424269952,1922,18697,0,0,187052032,f9bd510f3f01,5242085376,3668905984,Container level,25960604,110249,3,8,1543977983,Process level,1511442,1546779,2300.108,0,5350,104618,4839,0,10540,12,94078,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4510,29080,771463,9550880,9203,42031,5207864,unavailable,1.04,34968,475884,28591948,32939556,VM level,25960604,110249
2018_12_05__02_46_24.json,181,3334579803,3470628534,5467764169,181353220123,3408791611,3423477601,4652597427,4582821849,209646885451,1933,18809,0,0,187056128,f9bd510f3f01,5242085376,3665944576,Container level,25960604,110249,3,8,1543977984,Process level,1512648,1547522,2300.108,0,5350,104742,4839,0,10553,12,94189,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4510,29080,771463,9550888,9203,42032,5207864,unavailable,1.04,34968,475888,28591856,32939556,VM level,25960604,110249
2018_12_05__02_46_25.json,182,3351327218,3489175281,5487542966,182433332433,3427957132,3449485673,4670154200,4606836465,210873824889,1942,18922,0,0,187060224,f9bd510f3f01,5242085376,3670798336,Container level,25960604,110249,3,8,1543977985,Process level,1513869,1548268,2300.108,0,5351,104861,4839,0,10561,12,94300,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4510,29080,771463,9550896,9203,42033,5207864,unavailable,1.04,34968,475892,28592192,32939556,VM level,25960604,110249
2018_12_05__02_46_26.json,183,3370552859,3507507742,5508631363,183517306793,3448971622,3465199416,4694307479,4628681655,212098635587,1950,19035,0,0,187064320,f9bd510f3f01,5242085376,3669762048,Container level,25960604,110249,3,8,1543977986,Process level,1515140,1549012,2300.108,0,5351,104984,4839,0,10569,12,94415,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4512,29080,771463,9550944,9203,42037,5207868,unavailable,1.04,34968,475896,28589968,32939556,VM level,25960604,110249
2018_12_05__02_46_27.json,184,3389004329,3525520473,5531972114,184599557875,3467285296,3482685391,4718255829,4650469420,213321677441,1960,19147,0,0,187068416,f9bd510f3f01,5242085376,3669667840,Container level,25960604,110249,3,8,1543977987,Process level,1516372,1549757,2300.108,0,5351,105105,4839,0,10578,12,94527,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4512,29080,771463,9550952,9203,42038,5207872,unavailable,1.04,34968,475900,28589916,32939556,VM level,25960604,110249
2018_12_05__02_46_28.json,185,3404996459,3548249283,5551178195,185679232086,3488242969,3503410184,4738913187,4678441974,214545249731,1970,19258,0,0,187072512,f9bd510f3f01,5242085376,3671060480,Container level,25960604,110249,3,8,1543977988,Process level,1517591,1550501,2300.108,0,5351,105228,4839,0,10590,12,94638,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4512,29080,771463,9550960,9203,42039,5207872,unavailable,1.04,34968,475904,28588720,32939556,VM level,25960604,110249
2018_12_05__02_46_30.json,187,3424085163,3572412731,5572765013,186754976387,3515658926,3521226045,4756125012,4704269973,215774991565,1980,19370,0,0,187076608,f9bd510f3f01,5242085376,3671769088,Container level,25960604,110249,3,8,1543977990,Process level,1518879,1551247,2300.108,0,5351,105349,4839,0,10599,12,94750,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4512,29080,771463,9550968,9203,42040,5207872,unavailable,1.04,34968,475908,28589056,32939556,VM level,25960604,110249
2018_12_05__02_46_31.json,188,3443028725,3593009797,5591825410,187834585427,3533469915,3539648437,4782264366,4726470650,216998592184,1988,19482,0,0,187080704,f9bd510f3f01,5242085376,3671265280,Container level,25960604,110249,3,8,1543977991,Process level,1520119,1551992,2300.108,0,5351,105471,4839,0,10609,12,94862,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4512,29080,771463,9550976,9203,42041,5207872,unavailable,1.04,34968,475912,28588452,32939556,VM level,25960604,110249
2018_12_05__02_46_32.json,189,3462547204,3617461714,5612462900,188916301097,3551263029,3557113340,4801511342,4753550226,218226200103,1998,19593,0,0,187084800,f9bd510f3f01,5242085376,3674693632,Container level,25960604,110249,3,8,1543977992,Process level,1521328,1552738,2300.108,0,5351,105589,4839,0,10616,12,94973,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4515,29080,771463,9551016,9203,42043,5207872,unavailable,1.03,34968,475916,28587984,32939556,VM level,25960604,110249
2018_12_05__02_46_33.json,190,3483103595,3635046120,5632648009,189994816541,3568684228,3576305134,4823619699,4780334217,219447793791,2007,19705,0,0,187088896,f9bd510f3f01,5242085376,3672748032,Container level,25960604,110249,3,8,1543977993,Process level,1522539,1553483,2300.108,0,5351,105712,4839,0,10627,12,95085,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4515,29080,771463,9551024,9203,42044,5207872,unavailable,1.03,34968,475920,28586748,32939556,VM level,25960604,110249
2018_12_05__02_46_34.json,191,3501885913,3656929154,5649426144,191073569839,3586893640,3600354155,4843721570,4803793524,220670769709,2017,19815,0,0,187092992,f9bd510f3f01,5242085376,3676360704,Container level,25960604,110249,3,8,1543977994,Process level,1523755,1554227,2300.108,0,5351,105831,4839,0,10635,12,95196,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4515,29080,771463,9551032,9203,42045,5207872,unavailable,1.03,34968,475924,28585892,32939556,VM level,25960604,110249
2018_12_05__02_46_35.json,192,3520283560,3679721221,5668366602,192154954702,3606873889,3621800979,4861912793,4827197651,221894518196,2028,19925,0,0,187097088,f9bd510f3f01,5242085376,3673309184,Container level,25960604,110249,3,8,1543977995,Process level,1524939,1554972,2300.108,0,5351,105952,4839,0,10646,12,95306,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4515,29080,771463,9551040,9203,42046,5207876,unavailable,1.03,34968,475928,28586100,32939556,VM level,25960604,110249
2018_12_05__02_46_36.json,193,3534131963,3701329110,5691052801,193231106106,3620223876,3649075007,4884848575,4853139917,223118041073,2036,20036,0,0,187101184,f9bd510f3f01,5242085376,3675987968,Container level,25960604,110249,3,8,1543977996,Process level,1526205,1555715,2300.108,0,5351,106071,4839,0,10655,12,95416,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4515,29080,771463,9551048,9203,42047,5207876,unavailable,1.03,34968,475932,28585540,32939556,VM level,25960604,110249
2018_12_05__02_46_37.json,194,3553285968,3720621818,5713860547,194308710762,3637387906,3666779718,4904645808,4878583754,224341334316,2044,20147,0,0,187105280,f9bd510f3f01,5242085376,3675525120,Container level,25960604,110249,3,8,1543977997,Process level,1527417,1556460,2300.108,0,5351,106193,4839,0,10665,12,95528,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4518,29080,771463,9551096,9203,42050,5207876,unavailable,1.11,34968,475936,28585328,32939556,VM level,25960604,110249
2018_12_05__02_46_38.json,195,3577857611,3737720136,5733908093,195383006712,3654263102,3687931970,4925452043,4905966047,225564360999,2055,20258,0,0,187109376,f9bd510f3f01,5242085376,3676549120,Container level,25960604,110249,3,8,1543977998,Process level,1528678,1557203,2300.108,0,5352,106314,4839,0,10675,12,95639,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4518,29080,771463,9551104,9203,42051,5207876,unavailable,1.11,34968,475940,28584636,32939556,VM level,25960604,110249
2018_12_05__02_46_39.json,196,3605258031,3760467089,5749220701,196456272198,3668209935,3707250822,4950672866,4937902116,226787590164,2065,20370,0,0,187113472,f9bd510f3f01,5242085376,3677724672,Container level,25960604,110249,3,8,1543977999,Process level,1529910,1557948,2300.108,0,5352,106435,4839,0,10684,12,95751,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4518,29080,771463,9551112,9203,42052,5207876,unavailable,1.11,34968,475944,28583764,32939556,VM level,25960604,110249
2018_12_05__02_46_40.json,197,3623915371,3779034311,5773091927,197524417651,3686848874,3722839158,4982851735,4966899770,228013197740,2077,20480,0,0,187117568,f9bd510f3f01,5242085376,3676098560,Container level,25960604,110249,3,8,1543978000,Process level,1531155,1558694,2300.108,0,5352,106558,4839,0,10696,12,95862,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4518,29080,771463,9551120,9203,42053,5207876,unavailable,1.11,34968,475948,28583704,32939556,VM level,25960604,110249
2018_12_05__02_46_41.json,198,3642476350,3806679361,5795924308,198593885780,3702696949,3744289571,5001575798,4996005497,229240799481,2084,20594,0,0,187121664,f9bd510f3f01,5242085376,3676573696,Container level,25960604,110249,3,8,1543978001,Process level,1532408,1559438,2300.108,0,5352,106679,4839,0,10705,12,95974,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4522,29080,771463,9551168,9203,42055,5207876,unavailable,1.1,34968,475952,28582068,32939556,VM level,25960604,110249
2018_12_05__02_46_43.json,200,3663153604,3823146190,5814000093,199671292065,3727934222,3765148440,5021008426,5021502175,230464305064,2092,20706,0,0,187125760,f9bd510f3f01,5242085376,3676745728,Container level,25960604,110249,3,8,1543978003,Process level,1533763,1560183,2300.108,0,5352,106801,4839,0,10713,12,96088,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4522,29080,771463,9551176,9203,42056,5207880,unavailable,1.1,34968,475956,28582812,32939556,VM level,25960604,110249
2018_12_05__02_46_44.json,201,3680499827,3845623629,5831642551,200751807817,3748717840,3782743326,5044496034,5043337053,231686848599,2103,20818,0,0,187129856,f9bd510f3f01,5242085376,3681673216,Container level,25960604,110249,3,8,1543978004,Process level,1534962,1560927,2300.108,0,5352,106921,4839,0,10723,12,96198,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4522,29080,771463,9551184,9203,42057,5207880,unavailable,1.1,34968,475960,28577724,32939556,VM level,25960604,110249
2018_12_05__02_46_45.json,202,3699661886,3869827721,5848478953,201833456161,3767568482,3805114075,5065895920,5062547979,232906115693,2113,20927,0,0,187133952,f9bd510f3f01,5242085376,3682291712,Container level,25960604,110249,3,8,1543978005,Process level,1536165,1561670,2300.108,0,5352,107042,4839,0,10733,12,96309,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4522,29080,771463,9551192,9203,42058,5207880,unavailable,1.1,34968,475964,28576024,32939556,VM level,25960604,110249
2018_12_05__02_46_46.json,203,3719757059,3891597368,5870038677,202913941387,3786911932,3820807398,5089058842,5085292323,234130856394,2126,21038,0,0,187138048,f9bd510f3f01,5242085376,3681984512,Container level,25960604,110249,3,8,1543978006,Process level,1537412,1562414,2300.108,0,5352,107164,4839,0,10745,12,96419,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4522,29080,771463,9551200,9203,42059,5207880,unavailable,1.1,34968,475968,28576872,32939556,VM level,25960604,110249
2018_12_05__02_46_47.json,204,3734957007,3914552553,5889074320,203991664650,3808957790,3841725010,5106228219,5108333085,235352590798,2136,21148,0,0,187142144,f9bd510f3f01,5242085376,3683889152,Container level,25960604,110249,3,8,1543978007,Process level,1538616,1563157,2300.108,0,5352,107287,4839,0,10757,12,96530,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4524,29080,771463,9551264,9203,42065,5207880,unavailable,1.09,34968,475972,28576696,32939556,VM level,25960604,110249
2018_12_05__02_46_48.json,205,3754885673,3932678537,5907348015,205070966384,3828366746,3865146930,5125825821,5135304840,236577460554,2146,21260,0,0,187146240,f9bd510f3f01,5242085376,3682701312,Container level,25960604,110249,3,8,1543978008,Process level,1539833,1563901,2300.108,0,5352,107408,4839,0,10767,12,96641,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4524,29080,771463,9551272,9203,42066,5207880,unavailable,1.09,34968,475976,28576604,32939556,VM level,25960604,110249
2018_12_05__02_46_49.json,206,3769763202,3954238301,5928853369,206153273157,3848019772,3881238907,5148036771,5161326538,237802040455,2153,21373,0,0,187150336,f9bd510f3f01,5242085376,3683860480,Container level,25960604,110249,3,8,1543978009,Process level,1541067,1564645,2300.108,0,5352,107528,4839,0,10776,12,96752,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4543,29080,771463,9551448,9203,42069,5207884,unavailable,1.09,34976,475972,28577100,32939556,VM level,25960604,110249
2018_12_05__02_46_50.json,207,3786326259,3977023725,5948252248,207237254113,3870623584,3897828095,5166578690,5183841288,239025043366,2160,21485,0,0,187154432,f9bd510f3f01,5242085376,3683868672,Container level,25960604,110249,3,8,1543978010,Process level,1542465,1565388,2300.108,0,5352,107649,4839,0,10783,12,96866,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4543,29080,771463,9551456,9203,42070,5207888,unavailable,1.09,34976,475976,28577200,32939556,VM level,25960604,110249
2018_12_05__02_46_51.json,208,3804844755,3997131767,5966532447,208323660514,3891150840,3916591207,5185996187,5208552558,240248253048,2169,21596,0,0,187158528,f9bd510f3f01,5242085376,3682254848,Container level,25960604,110249,3,8,1543978011,Process level,1543696,1566133,2300.108,0,5353,107769,4839,0,10791,12,96978,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4543,29080,771463,9551464,9203,42071,5207888,unavailable,1.09,34976,475988,28576328,32939556,VM level,25960604,110249
2018_12_05__02_46_52.json,209,3831876847,4014436888,5987118975,209397264815,3909431147,3932617620,5206147625,5238271235,241470264989,2178,21707,0,0,187162624,f9bd510f3f01,5242085376,3683409920,Container level,25960604,110249,3,8,1543978012,Process level,1544937,1566877,2300.108,0,5353,107888,4839,0,10800,12,97088,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4574,29080,771463,9551784,9203,42080,5207888,unavailable,1.09,34976,475992,28576280,32939556,VM level,25960604,110249
2018_12_05__02_46_53.json,210,3856257056,4033697428,6008675197,210475135164,3925864569,3953948939,5225023486,5259580895,242694280270,2188,21820,0,0,187166720,f9bd510f3f01,5242085376,3684536320,Container level,25960604,110249,3,8,1543978013,Process level,1546180,1567622,2300.108,0,5353,108008,4839,0,10808,12,97200,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4574,29080,771463,9551792,9203,42081,5207888,unavailable,1.09,34976,475996,28576420,32939556,VM level,25960604,110249
2018_12_05__02_46_54.json,211,3873302142,4051253686,6031702017,211550893722,3945934500,3971892966,5249061594,5286895565,243914199568,2198,21930,0,0,187170816,f9bd510f3f01,5242085376,3683418112,Container level,25960604,110249,3,8,1543978014,Process level,1547404,1568365,2300.108,0,5353,108131,4839,0,10821,12,97310,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4574,29080,771463,9551800,9203,42082,5207888,unavailable,1.09,34976,476000,28576856,32939556,VM level,25960604,110249
2018_12_05__02_46_56.json,213,3891593555,4074369908,6050805858,212630249906,3966200408,3995758328,5268907030,5308334203,245142852828,2208,22041,0,0,187174912,f9bd510f3f01,5242085376,3684524032,Container level,25960604,110249,3,8,1543978016,Process level,1548615,1569111,2300.108,0,5353,108252,4839,0,10829,12,97423,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4574,29080,771463,9551808,9203,42083,5207888,unavailable,1.09,34976,476004,28575648,32939556,VM level,25960604,110249
2018_12_05__02_46_57.json,214,3910038652,4095450330,6073628307,213709694177,3988045030,4012826261,5286664023,5333456563,246367387414,2220,22153,0,0,187179008,f9bd510f3f01,5242085376,3685715968,Container level,25960604,110249,3,8,1543978017,Process level,1549918,1569855,2300.108,0,5353,108375,4839,0,10841,12,97534,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4574,29080,771463,9551816,9203,42084,5207888,unavailable,1.08,34976,476008,28576204,32939556,VM level,25960604,110249
2018_12_05__02_46_58.json,215,3929362025,4116693177,6093829774,214786619078,4010006799,4035397059,5303921686,5357319373,247590499375,2228,22265,0,0,187183104,f9bd510f3f01,5242085376,3685351424,Container level,25960604,110249,3,8,1543978018,Process level,1551245,1570599,2300.108,0,5353,108497,4839,0,10851,12,97646,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4578,29080,771463,9551872,9203,42087,5207892,unavailable,1.08,34976,476012,28574696,32939556,VM level,25960604,110249
2018_12_05__02_46_59.json,216,3946111139,4134865354,6124979759,215861574217,4028692576,4056659625,5325611253,5377172937,248813610555,2237,22377,0,0,187187200,f9bd510f3f01,5242085376,3686576128,Container level,25960604,110249,3,8,1543978019,Process level,1552478,1571343,2300.108,0,5353,108616,4839,0,10858,12,97758,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4578,29080,771463,9551880,9203,42088,5207896,unavailable,1.08,34976,476016,28574172,32939556,VM level,25960604,110249
2018_12_05__02_47_00.json,217,3962620921,4155852686,6143809127,216943253448,4048800349,4077394554,5344042054,5404049037,250037306066,2246,22488,0,0,187191296,f9bd510f3f01,5242085376,3690274816,Container level,25960604,110249,3,8,1543978020,Process level,1553694,1572087,2300.108,0,5353,108738,4839,0,10868,12,97870,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4578,29080,771463,9551888,9203,42089,5207900,unavailable,1.08,34976,476020,28573940,32939556,VM level,25960604,110249
2018_12_05__02_47_01.json,218,3982181245,4177431940,6162243257,218026244934,4070737741,4095509596,5363753994,5429963517,251260697944,2258,22599,0,0,187195392,f9bd510f3f01,5242085376,3689062400,Container level,25960604,110249,3,8,1543978021,Process level,1554901,1572832,2300.108,0,5353,108860,4839,0,10880,12,97980,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4578,29080,771463,9551896,9203,42090,5207900,unavailable,1.08,34976,476020,28572824,32939556,VM level,25960604,110249
